timestamp,location,latitude,longitude,sector_type,AQI,PM25,PM10,CO,NO2,SO2,O3,air_temperature,humidity,wind_speed,traffic_index,weather_condition,pH,turbidity,DO,TDS,conductivity,water_temperature,chlorine,WQI,water_status,battery,signal_strength,sensor_status
2026-05-21T07:56:40,Harbor Terminal,12.94,77.67,Industrial,88,30.0,63.2,0.98,32.0,13.5,18.7,19.4,54.0,13.1,20.5,Sunny,6.02,9.11,3.35,578.3,722.2,18.2,2.22,0.0,UNSAFE,99.2,75,ONLINE
2026-05-21T07:56:40,Recycling Center,13.02,77.54,Industrial,89,30.3,53.2,0.83,32.3,13.7,22.1,19.4,54.0,13.1,20.7,Sunny,5.95,9.61,3.86,624.7,641.0,17.7,2.09,0.0,UNSAFE,98.6,75,ONLINE
2026-05-21T07:56:40,Forest Edge,12.9,77.5,Natural,21,5.2,13.1,0.11,5.8,1.6,12.3,19.4,54.0,13.1,14.0,Sunny,6.9,1.65,7.49,141.8,214.9,16.3,0.71,88.7,SAFE,99.0,80,ONLINE
2026-05-21T08:56:40,Sector A,12.9716,77.5946,Residential,53,13.7,22.1,0.51,23.3,1.9,13.7,23.0,67.2,16.7,60.9,Sunny,7.1,3.27,6.95,206.4,273.5,21.7,0.75,67.7,SAFE,99.0,94,ONLINE
2026-05-21T08:56:40,Sector B,12.982,77.601,Residential,35,8.6,23.5,0.38,15.7,1.0,11.8,23.0,67.2,16.7,46.6,Sunny,6.75,2.26,7.53,136.3,250.3,21.4,0.73,81.7,SAFE,101.6,75,ONLINE
2026-05-21T08:56:40,Sector C,12.9605,77.585,Residential,50,12.4,19.3,0.51,20.5,3.2,15.7,23.0,67.2,16.7,53.8,Sunny,7.55,3.18,6.32,170.3,255.9,18.7,0.69,63.0,SAFE,98.0,91,OFFLINE
2026-05-21T08:56:40,Industrial Zone A,13.03,77.51,Industrial,68,20.7,39.1,0.58,19.8,8.8,9.8,23.0,67.2,16.7,15.1,Sunny,6.01,9.1,2.42,556.4,743.4,22.6,2.06,0.0,UNSAFE,100.5,90,ONLINE
2026-05-21T08:56:40,Industrial Zone B,12.905,77.49,Industrial,60,16.9,35.6,0.57,15.7,8.5,12.0,23.0,67.2,16.7,6.9,Sunny,5.78,9.98,2.76,601.6,714.8,21.3,2.31,0.0,UNSAFE,98.1,83,ONLINE
2026-05-21T08:56:40,River Station Alpha,12.955,77.64,Water Body,34,8.2,8.5,0.32,11.5,1.5,15.7,23.0,67.2,16.7,14.5,Sunny,6.97,2.65,8.43,138.9,164.2,22.3,0.16,81.8,SAFE,98.8,93,ONLINE
2026-05-21T08:56:40,River Station Beta,12.99,77.68,Water Body,30,7.3,8.6,0.29,5.2,1.1,10.7,23.0,67.2,16.7,10.6,Sunny,7.74,2.56,7.48,69.8,126.4,22.1,0.15,80.7,SAFE,99.3,91,ONLINE
2026-05-21T08:56:40,Lake Reservoir,12.93,77.55,Water Body,34,8.3,11.3,0.16,7.9,0.7,13.4,23.0,67.2,16.7,18.8,Sunny,7.35,1.93,7.95,146.2,172.2,21.2,0.19,91.8,SAFE,98.7,78,ONLINE
2026-05-21T08:56:40,Campus Central,12.978,77.57,Commercial,54,13.9,18.1,0.51,24.7,2.6,10.3,23.0,67.2,16.7,53.0,Sunny,7.47,2.77,7.38,219.0,241.3,18.7,0.74,76.3,SAFE,98.8,91,ONLINE
2026-05-21T08:56:40,Tech Park,12.973,77.62,Commercial,51,12.5,17.5,0.38,21.7,2.3,14.5,23.0,67.2,16.7,52.9,Sunny,7.33,3.23,6.22,135.3,290.3,21.6,0.82,66.3,SAFE,98.7,79,ONLINE
2026-05-21T08:56:40,City Center,12.975,77.59,Traffic Hub,71,22.0,42.6,1.0,39.8,1.8,12.7,23.0,67.2,16.7,82.6,Sunny,7.4,4.99,7.2,290.6,365.3,19.1,0.74,51.7,SAFE,99.1,76,ONLINE
2026-05-21T08:56:40,North Highway,13.01,77.58,Traffic Hub,80,26.1,51.8,1.25,47.7,1.4,13.4,23.0,67.2,16.7,92.2,Sunny,7.09,5.89,6.97,293.3,430.7,20.0,0.87,39.9,UNSAFE,101.6,88,ONLINE
2026-05-21T08:56:40,South Highway,12.92,77.6,Traffic Hub,80,26.3,54.2,1.19,52.2,1.0,14.4,23.0,67.2,16.7,80.6,Sunny,7.68,6.39,6.54,288.1,415.1,19.0,0.9,28.6,UNSAFE,100.5,91,ONLINE
2026-05-21T08:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,85,28.8,59.9,0.13,12.9,1.9,12.2,23.0,67.2,16.7,9.8,Sunny,6.66,2.51,7.67,166.5,197.4,21.9,0.76,77.0,SAFE,99.9,75,ONLINE
2026-05-21T08:56:40,Construction Zone Beta,12.995,77.63,Construction Area,83,27.9,51.4,0.22,8.2,2.4,13.7,23.0,67.2,16.7,7.2,Sunny,7.46,3.09,6.37,174.4,276.0,21.7,0.82,65.4,SAFE,98.6,84,ONLINE
2026-05-21T08:56:40,Harbor Terminal,12.94,77.67,Industrial,69,21.0,36.9,0.5,18.8,8.5,15.6,23.0,67.2,16.7,20.4,Sunny,6.22,8.23,3.91,596.3,780.2,20.5,2.11,0.0,UNSAFE,99.7,81,ONLINE
2026-05-21T08:56:40,Recycling Center,13.02,77.54,Industrial,60,16.7,38.9,0.44,17.7,7.6,14.6,23.0,67.2,16.7,14.0,Sunny,6.55,9.03,3.28,559.0,726.9,20.5,2.29,0.0,UNSAFE,98.5,82,ONLINE
2026-05-21T08:56:40,Forest Edge,12.9,77.5,Natural,21,5.1,8.5,0.12,6.4,0.1,10.8,23.0,67.2,16.7,19.7,Sunny,7.48,3.09,7.12,191.4,196.8,20.2,0.71,72.7,SAFE,100.4,65,ONLINE
2026-05-21T09:56:40,Sector A,12.9716,77.5946,Residential,73,23.1,41.9,0.73,34.8,3.5,28.3,24.4,62.9,8.2,65.4,Sunny,7.39,1.87,7.31,197.3,203.3,20.5,0.77,85.6,SAFE,100.3,75,ONLINE
2026-05-21T09:56:40,Sector B,12.982,77.601,Residential,57,15.3,28.3,0.65,25.5,5.9,33.2,24.4,62.9,8.2,45.2,Sunny,7.18,2.47,6.51,151.3,288.5,22.6,0.77,74.5,SAFE,100.6,81,ONLINE
2026-05-21T09:56:40,Sector C,12.9605,77.585,Residential,61,17.4,28.3,0.51,23.3,3.8,30.3,24.4,62.9,8.2,42.5,Sunny,7.18,2.6,6.38,128.9,308.6,23.3,0.76,72.0,SAFE,97.9,81,ONLINE
2026-05-21T09:56:40,Industrial Zone A,13.03,77.51,Industrial,130,47.6,88.3,1.21,47.5,20.8,29.6,24.4,62.9,8.2,24.8,Sunny,6.44,9.63,3.1,631.8,747.0,20.9,2.29,0.0,UNSAFE,99.1,76,ONLINE
2026-05-21T09:56:40,Industrial Zone B,12.905,77.49,Industrial,116,42.1,79.0,1.09,38.8,20.3,30.7,24.4,62.9,8.2,8.3,Sunny,5.89,8.58,2.83,621.9,832.2,22.7,2.08,0.0,UNSAFE,100.9,94,ONLINE
2026-05-21T09:56:40,River Station Alpha,12.955,77.64,Water Body,58,16.1,24.8,0.52,21.8,5.6,31.6,24.4,62.9,8.2,22.3,Sunny,6.82,1.68,7.92,116.4,226.2,21.8,0.14,87.4,SAFE,98.1,79,ONLINE
2026-05-21T09:56:40,River Station Beta,12.99,77.68,Water Body,55,14.4,28.8,0.53,23.7,5.8,28.1,24.4,62.9,8.2,18.9,Sunny,7.92,2.09,8.36,112.6,192.8,23.8,0.2,82.0,SAFE,99.0,86,ONLINE
2026-05-21T09:56:40,Lake Reservoir,12.93,77.55,Water Body,53,13.8,25.8,0.51,15.5,3.6,32.2,24.4,62.9,8.2,16.6,Sunny,7.21,1.62,7.2,140.3,142.1,20.0,0.24,90.1,SAFE,100.5,91,ONLINE
2026-05-21T09:56:40,Campus Central,12.978,77.57,Commercial,71,22.0,32.3,0.69,27.6,5.3,31.4,24.4,62.9,8.2,49.1,Sunny,7.6,2.95,7.41,193.4,232.2,20.3,0.71,75.3,SAFE,100.1,79,ONLINE
2026-05-21T09:56:40,Tech Park,12.973,77.62,Commercial,66,19.6,39.7,0.62,23.9,3.5,29.8,24.4,62.9,8.2,40.3,Sunny,7.26,2.96,6.36,156.0,335.6,20.5,0.88,69.6,SAFE,98.3,91,ONLINE
2026-05-21T09:56:40,City Center,12.975,77.59,Traffic Hub,122,44.2,85.5,2.17,80.1,6.0,31.2,24.4,62.9,8.2,86.3,Sunny,7.0,6.29,6.42,287.4,442.1,21.4,0.78,29.2,UNSAFE,98.7,75,ONLINE
2026-05-21T09:56:40,North Highway,13.01,77.58,Traffic Hub,128,46.8,90.5,2.26,80.7,5.2,29.3,24.4,62.9,8.2,86.1,Sunny,7.54,5.54,7.02,279.7,352.3,20.2,0.92,43.9,UNSAFE,99.7,92,ONLINE
2026-05-21T09:56:40,South Highway,12.92,77.6,Traffic Hub,124,45.0,75.7,2.06,69.5,4.4,32.5,24.4,62.9,8.2,87.8,Sunny,6.87,4.85,6.95,298.0,407.5,22.3,0.65,44.3,SAFE,101.4,83,ONLINE
2026-05-21T09:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,154,63.9,135.1,0.4,19.5,5.1,29.2,24.4,62.9,8.2,17.6,Sunny,7.19,2.12,7.02,195.8,328.3,22.1,0.77,80.0,SAFE,101.1,75,ONLINE
2026-05-21T09:56:40,Construction Zone Beta,12.995,77.63,Construction Area,156,67.1,128.2,0.42,19.8,4.6,31.2,24.4,62.9,8.2,19.0,Sunny,7.02,2.98,6.39,226.0,231.7,20.6,0.94,60.6,SAFE,100.9,87,ONLINE
2026-05-21T09:56:40,Harbor Terminal,12.94,77.67,Industrial,118,42.7,87.6,1.25,36.8,21.9,29.1,24.4,62.9,8.2,7.5,Sunny,5.65,8.13,3.54,569.4,741.7,21.8,2.16,0.0,UNSAFE,100.0,84,ONLINE
2026-05-21T09:56:40,Recycling Center,13.02,77.54,Industrial,130,47.5,82.0,1.33,41.2,22.0,27.6,24.4,62.9,8.2,20.5,Sunny,6.37,9.84,2.69,588.1,761.7,23.2,2.26,0.0,UNSAFE,98.6,88,ONLINE
2026-05-21T09:56:40,Forest Edge,12.9,77.5,Natural,19,4.6,11.8,0.29,12.7,0.9,24.7,24.4,62.9,8.2,19.4,Sunny,7.18,3.46,7.73,210.5,271.1,21.1,0.9,73.7,SAFE,99.9,80,ONLINE
2026-05-21T10:56:40,Sector A,12.9716,77.5946,Residential,78,25.3,46.0,0.88,41.3,3.6,32.5,25.0,68.5,8.5,69.2,Sunny,7.57,2.77,7.31,185.6,290.6,23.5,0.76,76.7,SAFE,98.9,89,ONLINE
2026-05-21T10:56:40,Sector B,12.982,77.601,Residential,56,15.1,39.8,0.68,23.9,5.9,32.3,25.0,68.5,8.5,47.1,Sunny,7.22,2.54,7.32,123.4,337.6,20.8,0.68,84.3,SAFE,101.0,93,ONLINE
2026-05-21T10:56:40,Sector C,12.9605,77.585,Residential,57,15.4,31.1,0.7,30.2,4.3,31.9,25.0,68.5,8.5,41.9,Sunny,7.05,1.97,7.71,209.2,300.6,20.9,0.68,83.8,SAFE,98.9,92,ONLINE
2026-05-21T10:56:40,Industrial Zone A,13.03,77.51,Industrial,120,43.7,81.0,1.16,40.3,21.1,31.8,25.0,68.5,8.5,24.3,Sunny,6.49,9.39,2.46,593.7,715.6,20.9,2.12,0.0,UNSAFE,99.7,86,ONLINE
2026-05-21T10:56:40,Industrial Zone B,12.905,77.49,Industrial,121,44.0,82.8,1.27,40.4,20.4,31.7,25.0,68.5,8.5,24.8,Sunny,6.13,9.66,3.97,583.6,807.1,22.0,2.24,0.0,UNSAFE,100.0,87,ONLINE
2026-05-21T10:56:40,River Station Alpha,12.955,77.64,Water Body,44,10.6,27.0,0.48,13.1,5.7,31.7,25.0,68.5,8.5,6.5,Sunny,7.91,0.95,8.51,184.7,212.0,22.2,0.17,88.1,SAFE,99.2,82,ONLINE
2026-05-21T10:56:40,River Station Beta,12.99,77.68,Water Body,45,10.9,29.6,0.32,17.1,3.9,28.6,25.0,68.5,8.5,9.3,Sunny,7.18,0.82,7.45,139.9,199.5,24.0,0.11,97.6,SAFE,100.9,95,ONLINE
2026-05-21T10:56:40,Lake Reservoir,12.93,77.55,Water Body,54,14.1,27.4,0.56,19.3,4.3,27.9,25.0,68.5,8.5,20.6,Sunny,7.65,1.34,7.35,161.3,132.4,20.7,0.25,89.3,SAFE,100.7,88,ONLINE
2026-05-21T10:56:40,Campus Central,12.978,77.57,Commercial,59,16.4,37.6,0.72,23.6,6.2,28.2,25.0,68.5,8.5,43.0,Sunny,7.51,2.21,7.54,136.0,265.8,22.9,0.89,87.2,SAFE,101.3,95,ONLINE
2026-05-21T10:56:40,Tech Park,12.973,77.62,Commercial,59,16.4,40.5,0.73,31.2,6.1,30.1,25.0,68.5,8.5,50.6,Sunny,7.05,1.85,6.26,218.2,271.1,20.6,0.79,69.1,SAFE,100.1,91,ONLINE
2026-05-21T10:56:40,City Center,12.975,77.59,Traffic Hub,131,47.8,80.7,2.13,78.7,3.6,27.5,25.0,68.5,8.5,78.5,Sunny,6.92,4.65,7.33,275.3,358.7,21.8,0.75,53.0,SAFE,100.6,82,ONLINE
2026-05-21T10:56:40,North Highway,13.01,77.58,Traffic Hub,124,45.0,93.9,2.29,83.4,5.5,28.2,25.0,68.5,8.5,94.2,Sunny,6.86,5.68,6.48,264.0,454.4,21.0,0.87,34.6,UNSAFE,101.5,83,ONLINE
2026-05-21T10:56:40,South Highway,12.92,77.6,Traffic Hub,121,43.9,84.2,2.27,78.5,5.1,27.5,25.0,68.5,8.5,90.4,Sunny,6.93,4.66,6.75,280.6,362.9,24.4,0.9,45.7,SAFE,100.6,85,ONLINE
2026-05-21T10:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,152,59.3,125.1,0.34,12.5,4.3,31.3,25.0,68.5,8.5,10.3,Sunny,7.59,3.44,7.62,150.8,251.9,22.7,0.68,76.1,SAFE,101.1,75,ONLINE
2026-05-21T10:56:40,Construction Zone Beta,12.995,77.63,Construction Area,154,63.8,122.5,0.33,14.7,3.5,28.9,25.0,68.5,8.5,9.5,Sunny,7.34,1.65,7.71,168.5,290.5,24.4,0.92,92.7,SAFE,99.4,75,ONLINE
2026-05-21T10:56:40,Harbor Terminal,12.94,77.67,Industrial,117,42.2,79.9,1.16,44.0,21.2,31.2,25.0,68.5,8.5,22.8,Sunny,6.06,8.53,2.85,580.7,764.3,22.8,2.3,0.0,UNSAFE,99.1,82,ONLINE
2026-05-21T10:56:40,Recycling Center,13.02,77.54,Industrial,124,45.1,79.7,1.19,44.9,22.0,29.7,25.0,68.5,8.5,21.5,Sunny,6.49,8.94,3.83,614.9,743.9,22.1,2.16,0.0,UNSAFE,98.4,94,ONLINE
2026-05-21T10:56:40,Forest Edge,12.9,77.5,Natural,20,5.0,6.8,0.3,9.4,0.6,21.5,25.0,68.5,8.5,14.3,Sunny,7.63,2.58,7.75,147.8,219.5,23.9,0.9,82.4,SAFE,99.8,65,ONLINE
2026-05-21T11:56:40,Sector A,12.9716,77.5946,Residential,75,23.7,50.4,0.76,38.7,6.2,43.2,29.1,54.0,3.5,57.1,Sunny,7.3,1.89,6.27,198.0,310.1,25.0,0.9,74.3,SAFE,100.0,85,ONLINE
2026-05-21T11:56:40,Sector B,12.982,77.601,Residential,70,21.6,41.8,0.76,31.4,6.2,42.8,29.1,54.0,3.5,67.4,Sunny,7.42,3.07,7.2,149.0,243.4,25.8,0.69,78.0,SAFE,100.7,92,ONLINE
2026-05-21T11:56:40,Sector C,12.9605,77.585,Residential,67,20.1,41.9,0.72,30.6,6.0,40.4,29.1,54.0,3.5,56.9,Sunny,7.14,2.05,6.43,174.8,196.3,24.3,0.92,74.4,SAFE,98.6,80,ONLINE
2026-05-21T11:56:40,Industrial Zone A,13.03,77.51,Industrial,153,61.2,109.0,1.57,55.3,28.5,38.1,29.1,54.0,3.5,22.9,Sunny,5.81,9.74,2.62,612.0,742.1,27.5,2.13,0.0,UNSAFE,100.2,89,ONLINE
2026-05-21T11:56:40,Industrial Zone B,12.905,77.49,Industrial,152,60.0,112.8,1.62,53.3,28.7,37.9,29.1,54.0,3.5,23.3,Sunny,6.02,9.56,3.24,550.5,724.7,27.7,2.11,0.0,UNSAFE,97.8,94,ONLINE
2026-05-21T11:56:40,River Station Alpha,12.955,77.64,Water Body,66,19.5,35.5,0.63,20.6,4.9,39.8,29.1,54.0,3.5,19.1,Sunny,7.42,1.89,7.28,147.4,136.5,25.6,0.0,88.4,SAFE,100.6,93,ONLINE
2026-05-21T11:56:40,River Station Beta,12.99,77.68,Water Body,60,17.1,39.5,0.64,23.1,6.9,39.1,29.1,54.0,3.5,12.7,Sunny,7.45,2.26,8.23,123.3,278.9,26.8,0.13,87.7,UNSAFE,98.6,86,ONLINE
2026-05-21T11:56:40,Lake Reservoir,12.93,77.55,Water Body,66,19.9,39.6,0.59,21.4,5.7,40.7,29.1,54.0,3.5,19.2,Sunny,7.54,1.95,7.94,235.8,188.0,28.1,0.2,81.9,SAFE,100.0,86,ONLINE
2026-05-21T11:56:40,Campus Central,12.978,77.57,Commercial,72,22.7,40.6,0.76,26.2,7.0,42.9,29.1,54.0,3.5,43.2,Sunny,7.15,3.03,7.64,196.3,277.7,26.6,0.85,77.8,SAFE,100.5,75,ONLINE
2026-05-21T11:56:40,Tech Park,12.973,77.62,Commercial,73,23.1,48.0,0.86,39.8,7.3,39.6,29.1,54.0,3.5,48.9,Sunny,6.69,2.93,7.3,158.0,210.9,28.0,0.76,72.4,SAFE,98.3,78,ONLINE
2026-05-21T11:56:40,City Center,12.975,77.59,Traffic Hub,128,46.6,98.3,2.48,74.5,6.9,39.5,29.1,54.0,3.5,33.4,Sunny,7.44,5.99,6.69,295.0,399.6,25.2,0.74,36.7,UNSAFE,99.5,75,ONLINE
2026-05-21T11:56:40,North Highway,13.01,77.58,Traffic Hub,144,53.3,99.3,2.62,82.1,5.7,37.9,29.1,54.0,3.5,63.1,Sunny,6.94,6.21,6.42,289.5,433.9,26.5,0.92,28.8,UNSAFE,98.9,90,ONLINE
2026-05-21T11:56:40,South Highway,12.92,77.6,Traffic Hub,135,49.5,101.6,2.46,82.0,7.1,38.5,29.1,54.0,3.5,47.1,Sunny,7.23,6.03,6.34,245.4,342.0,25.8,0.94,37.2,UNSAFE,97.8,89,ONLINE
2026-05-21T11:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,167,88.0,178.0,0.57,23.3,7.0,38.9,29.1,54.0,3.5,24.0,Sunny,6.92,3.25,6.7,208.4,282.0,25.4,0.67,62.0,SAFE,101.4,81,ONLINE
2026-05-21T11:56:40,Construction Zone Beta,12.995,77.63,Construction Area,166,86.8,180.4,0.56,26.5,5.9,38.7,29.1,54.0,3.5,16.9,Sunny,7.84,2.31,6.57,158.5,246.6,27.1,0.83,69.6,SAFE,99.1,75,ONLINE
2026-05-21T11:56:40,Harbor Terminal,12.94,77.67,Industrial,152,60.5,112.2,1.61,50.8,26.7,42.6,29.1,54.0,3.5,12.5,Sunny,5.94,8.1,2.59,565.5,757.9,25.2,2.26,0.0,UNSAFE,100.4,95,ONLINE
2026-05-21T11:56:40,Recycling Center,13.02,77.54,Industrial,151,58.4,113.4,1.56,58.9,26.7,41.8,29.1,54.0,3.5,18.2,Sunny,6.21,8.21,2.72,590.0,760.9,26.3,2.11,0.0,UNSAFE,98.8,94,ONLINE
2026-05-21T11:56:40,Forest Edge,12.9,77.5,Natural,40,9.8,15.2,0.3,10.2,1.4,30.8,29.1,54.0,3.5,23.2,Sunny,7.42,2.49,7.72,182.2,232.5,27.1,0.92,83.7,SAFE,99.5,71,ONLINE
2026-05-21T12:56:40,Sector A,12.9716,77.5946,Residential,36,8.8,10.9,0.54,24.8,0.5,5.8,26.4,95.6,32.0,50.8,Rainy,6.84,6.29,7.23,194.6,279.1,23.3,0.27,44.0,UNSAFE,99.2,81,ONLINE
2026-05-21T12:56:40,Sector B,12.982,77.601,Residential,49,11.9,18.7,0.57,20.2,2.6,5.4,26.4,95.6,32.0,51.6,Rainy,7.48,6.38,5.96,181.4,317.8,25.0,0.37,33.3,UNSAFE,99.1,84,ONLINE
2026-05-21T12:56:40,Sector C,12.9605,77.585,Residential,54,14.0,25.7,0.61,28.4,3.2,7.6,26.4,95.6,32.0,65.9,Rainy,7.4,4.52,7.09,233.0,214.2,24.7,0.24,58.8,SAFE,101.1,79,ONLINE
2026-05-21T12:56:40,Industrial Zone A,13.03,77.51,Industrial,35,8.4,10.5,0.53,21.5,8.5,10.0,26.4,95.6,32.0,19.0,Rainy,5.82,21.87,3.48,736.6,884.2,22.4,0.98,0.0,UNSAFE,101.1,93,ONLINE
2026-05-21T12:56:40,Industrial Zone B,12.905,77.49,Industrial,22,5.5,12.6,0.55,17.9,9.8,5.5,26.4,95.6,32.0,11.4,Rainy,5.53,20.93,2.7,709.4,811.5,24.7,0.74,0.0,UNSAFE,97.7,78,OFFLINE
2026-05-21T12:56:40,River Station Alpha,12.955,77.64,Water Body,13,3.2,2.3,0.2,5.7,2.5,10.7,26.4,95.6,32.0,6.8,Rainy,8.07,3.23,6.59,149.6,255.8,24.0,0.08,59.7,SAFE,100.2,81,ONLINE
2026-05-21T12:56:40,River Station Beta,12.99,77.68,Water Body,12,2.9,10.8,0.35,9.1,2.1,9.2,26.4,95.6,32.0,20.2,Rainy,7.47,2.78,7.65,149.1,203.2,24.2,0.0,83.2,SAFE,99.2,81,ONLINE
2026-05-21T12:56:40,Lake Reservoir,12.93,77.55,Water Body,17,4.1,2.0,0.23,9.6,0.9,10.4,26.4,95.6,32.0,8.8,Rainy,7.16,3.41,7.44,66.7,203.9,21.8,0.11,77.9,SAFE,99.3,77,ONLINE
2026-05-21T12:56:40,Campus Central,12.978,77.57,Commercial,37,9.1,19.3,0.59,22.2,1.7,8.6,26.4,95.6,32.0,55.2,Rainy,7.26,5.27,7.27,192.1,353.4,22.9,0.46,59.1,UNSAFE,99.4,91,ONLINE
2026-05-21T12:56:40,Tech Park,12.973,77.62,Commercial,47,11.4,23.0,0.57,24.4,2.7,8.3,26.4,95.6,32.0,58.1,Rainy,6.74,4.93,6.04,205.9,220.7,25.4,0.21,38.2,SAFE,101.5,90,ONLINE
2026-05-21T12:56:40,City Center,12.975,77.59,Traffic Hub,36,8.7,17.6,0.99,36.2,2.5,7.5,26.4,95.6,32.0,54.3,Rainy,6.99,12.57,7.06,278.4,468.1,21.9,0.21,0.0,UNSAFE,98.4,90,ONLINE
2026-05-21T12:56:40,North Highway,13.01,77.58,Traffic Hub,31,7.6,21.4,0.9,34.4,1.6,7.7,26.4,95.6,32.0,53.9,Rainy,6.66,13.23,6.78,316.2,436.3,24.3,0.29,0.0,UNSAFE,100.8,86,ONLINE
2026-05-21T12:56:40,South Highway,12.92,77.6,Traffic Hub,32,7.8,18.5,0.92,34.0,0.7,9.5,26.4,95.6,32.0,31.6,Rainy,7.18,13.72,6.41,393.9,458.3,24.6,0.28,0.0,UNSAFE,100.6,89,ONLINE
2026-05-21T12:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,37,8.9,23.2,0.22,9.4,2.0,7.3,26.4,95.6,32.0,24.3,Rainy,7.42,5.36,6.59,243.2,331.0,22.8,0.27,44.9,UNSAFE,98.2,91,ONLINE
2026-05-21T12:56:40,Construction Zone Beta,12.995,77.63,Construction Area,47,11.3,24.7,0.23,13.8,2.2,5.4,26.4,95.6,32.0,16.9,Rainy,6.9,6.41,6.53,180.7,293.5,23.9,0.29,36.6,UNSAFE,101.1,85,ONLINE
2026-05-21T12:56:40,Harbor Terminal,12.94,77.67,Industrial,33,8.0,13.0,0.57,21.9,9.2,5.7,26.4,95.6,32.0,10.9,Rainy,5.73,21.44,2.28,653.9,783.9,22.7,0.74,0.0,UNSAFE,99.1,92,ONLINE
2026-05-21T12:56:40,Recycling Center,13.02,77.54,Industrial,40,9.8,17.2,0.53,22.3,8.6,5.3,26.4,95.6,32.0,15.8,Rainy,6.06,21.78,3.42,684.3,918.3,23.9,0.73,0.0,UNSAFE,100.3,89,ONLINE
2026-05-21T12:56:40,Forest Edge,12.9,77.5,Natural,9,2.3,6.0,0.23,7.1,1.2,8.6,26.4,95.6,32.0,13.5,Rainy,7.65,5.99,5.95,189.9,297.7,22.1,0.19,33.0,UNSAFE,99.8,62,ONLINE
2026-05-21T13:56:40,Sector A,12.9716,77.5946,Residential,55,14.5,36.4,0.53,28.1,3.6,33.7,29.3,57.2,7.7,51.7,Sunny,6.98,2.08,7.3,207.7,221.3,28.1,0.76,79.5,SAFE,97.7,90,ONLINE
2026-05-21T13:56:40,Sector B,12.982,77.601,Residential,65,19.4,34.5,0.72,23.5,5.5,34.1,29.3,57.2,7.7,44.1,Sunny,7.05,3.09,7.37,128.8,328.7,26.6,0.82,78.0,SAFE,97.6,76,ONLINE
2026-05-21T13:56:40,Sector C,12.9605,77.585,Residential,58,16.1,37.2,0.68,24.5,6.2,33.7,29.3,57.2,7.7,56.4,Sunny,7.32,2.73,6.6,194.9,300.4,26.6,0.67,71.5,SAFE,101.5,78,ONLINE
2026-05-21T13:56:40,Industrial Zone A,13.03,77.51,Industrial,121,43.8,82.2,1.31,43.3,21.2,29.3,29.3,57.2,7.7,16.0,Sunny,6.4,9.31,2.56,532.9,684.1,25.6,2.19,0.0,UNSAFE,98.8,77,ONLINE
2026-05-21T13:56:40,Industrial Zone B,12.905,77.49,Industrial,136,49.8,84.2,1.25,47.1,22.3,32.4,29.3,57.2,7.7,16.3,Sunny,6.05,9.36,2.93,607.9,701.5,27.5,2.2,0.0,UNSAFE,100.1,93,ONLINE
2026-05-21T13:56:40,River Station Alpha,12.955,77.64,Water Body,55,14.5,25.8,0.57,16.3,3.7,28.7,29.3,57.2,7.7,22.2,Sunny,7.54,1.71,7.05,93.4,157.4,26.7,0.22,85.3,SAFE,99.7,78,ONLINE
2026-05-21T13:56:40,River Station Beta,12.99,77.68,Water Body,51,12.8,32.2,0.55,18.4,4.8,31.6,29.3,57.2,7.7,20.5,Sunny,7.22,2.03,8.36,141.4,201.6,25.0,0.1,90.6,SAFE,98.3,77,ONLINE
2026-05-21T13:56:40,Lake Reservoir,12.93,77.55,Water Body,57,15.6,29.2,0.49,22.5,3.6,30.8,29.3,57.2,7.7,24.4,Sunny,7.11,0.79,7.33,143.8,156.7,26.2,0.09,95.1,SAFE,101.5,85,ONLINE
2026-05-21T13:56:40,Campus Central,12.978,77.57,Commercial,69,20.9,44.2,0.83,36.2,4.6,30.8,29.3,57.2,7.7,69.1,Sunny,6.65,1.66,6.6,146.4,281.5,26.0,0.9,74.2,SAFE,100.7,76,OFFLINE
2026-05-21T13:56:40,Tech Park,12.973,77.62,Commercial,65,19.2,39.2,0.71,30.0,3.9,32.2,29.3,57.2,7.7,66.5,Sunny,7.16,3.13,7.26,156.9,270.6,24.8,0.85,77.4,SAFE,99.9,75,ONLINE
2026-05-21T13:56:40,City Center,12.975,77.59,Traffic Hub,107,38.2,70.1,1.93,57.0,5.2,28.9,29.3,57.2,7.7,30.8,Sunny,7.19,6.42,7.16,298.9,382.0,27.2,0.85,39.0,UNSAFE,97.9,81,ONLINE
2026-05-21T13:56:40,North Highway,13.01,77.58,Traffic Hub,109,39.3,78.3,1.96,67.8,5.7,32.3,29.3,57.2,7.7,46.5,Sunny,7.18,5.52,6.47,253.3,296.5,26.8,0.67,41.4,UNSAFE,98.1,95,ONLINE
2026-05-21T13:56:40,South Highway,12.92,77.6,Traffic Hub,117,42.5,78.4,2.03,70.9,5.3,28.8,29.3,57.2,7.7,60.1,Sunny,7.27,4.74,6.97,245.3,431.8,27.7,0.92,55.6,SAFE,100.2,79,ONLINE
